descricao;endereco;area;quartos;suites;wc;garagem;valor;condominio;wlink
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-jardim-sul-bairros-uberlandia-com-garagem-292m2-venda-RS2300000-id-2496957125/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-do-sol-bairros-uberlandia-com-garagem-375m2-venda-RS1950000-id-2524401593/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-splendido-bairros-uberlandia-com-garagem-206m2-venda-RS1300000-id-2514968390/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-novo-mundo-bairros-uberlandia-com-garagem-201m2-venda-RS1270000-id-2496957170/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-mansorur-bairros-uberlandia-100m2-venda-RS180000-id-2516016402/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-splendido-bairros-uberlandia-com-garagem-242m2-venda-RS1600000-id-2516019990/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-granja-marileusa-bairros-uberlandia-com-garagem-200m2-venda-RS980000-id-2538162398/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-jardim-sul-bairros-uberlandia-com-garagem-381m2-venda-RS2900000-id-2514146553/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-splendido-bairros-uberlandia-com-garagem-242m2-venda-RS1500000-id-2496957211/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-da-colina-bairros-uberlandia-com-garagem-210m2-venda-RS1500000-id-2539716818/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-jardim-karaiba-bairros-uberlandia-com-garagem-528m2-venda-RS5000000-id-2532211220/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-novo-mundo-bairros-uberlandia-com-garagem-225m2-venda-RS1250000-id-2517478031/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-nova-uberlandia-bairros-uberlandia-com-garagem-580m2-venda-RS6000000-id-2496954822/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-splendido-bairros-uberlandia-com-garagem-204m2-venda-RS1290000-id-2528585161/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-gavea-bairros-uberlandia-com-garagem-223m2-venda-RS1700000-id-2520824106/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-novo-mundo-bairros-uberlandia-com-garagem-201m2-venda-RS1250000-id-2516017667/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-da-colina-bairros-uberlandia-com-garagem-423m2-venda-RS2500000-id-2518406508/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-mansoes-aeroporto-bairros-uberlandia-com-garagem-900m2-venda-RS1800000-id-2528583352/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-reserva-do-vale-bairros-uberlandia-com-garagem-665m2-venda-RS5600000-id-2514045234/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-tubalina-bairros-uberlandia-80m2-venda-RS380000-id-2528584223/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-nova-uberlandia-bairros-uberlandia-com-garagem-400m2-venda-RS3190000-id-2505587255/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-splendido-bairros-uberlandia-com-garagem-25m2-venda-RS1750000-id-2524459686/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-santa-monica-bairros-uberlandia-com-garagem-250m2-venda-RS450000-id-2528582756/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-splendido-bairros-uberlandia-com-garagem-212m2-venda-RS1400000-id-2515418367/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-jardins-genova-bairros-uberlandia-com-garagem-313m2-venda-RS2520000-id-2520987292/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-gavea-bairros-uberlandia-com-garagem-325m2-venda-RS2600000-id-2518407578/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-sao-jorge-bairros-uberlandia-com-garagem-71m2-venda-RS235000-id-2528758222/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-splendido-bairros-uberlandia-com-garagem-360m2-venda-RS1500000-id-2514741274/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-splendido-bairros-uberlandia-com-garagem-210m2-venda-RS1350000-id-2528229776/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-nova-uberlandia-bairros-uberlandia-com-garagem-400m2-venda-RS3200000-id-2510328803/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-alto-umuarama-bairros-uberlandia-com-garagem-252m2-venda-RS920000-id-2536176087/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-condominio-paradiso-ecologico-bairros-uberlandia-com-garagem-307m2-venda-RS1490000-id-2537273114/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-jardim-karaiba-bairros-uberlandia-com-garagem-528m2-venda-RS5000000-id-2514515982/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-condominio-paradiso-ecologico-bairros-uberlandia-com-garagem-283m2-venda-RS1480000-id-2526704502/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-jardim-karaiba-bairros-uberlandia-com-garagem-400m2-venda-RS3700000-id-2536020512/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-nova-uberlandia-bairros-uberlandia-com-garagem-334m2-venda-RS2500000-id-2531187731/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-alto-umuarama-bairros-uberlandia-com-garagem-95m2-venda-RS345000-id-2537271952/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-jardim-europa-bairros-uberlandia-com-garagem-60m2-venda-RS150000-id-2537274294/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-1-quartos-morada-do-sol-bairros-uberlandia-com-garagem-500m2-venda-RS2500000-id-2478420716/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-splendido-bairros-uberlandia-com-garagem-220m2-venda-RS1250000-id-2510329579/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-1-quartos-santo-inacio-bairros-uberlandia-66m2-venda-RS500000-id-2528587256/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-jardins-genova-bairros-uberlandia-com-garagem-251m2-venda-RS2100000-id-2509388415/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-do-sol-bairros-uberlandia-com-garagem-360m2-venda-RS2300000-id-2537271036/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-granja-marileusa-bairros-uberlandia-com-garagem-150m2-venda-RS1100000-id-2537272620/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-jardim-karaiba-bairros-uberlandia-com-garagem-380m2-venda-RS3450000-id-2519199695/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-morada-do-sol-bairros-uberlandia-495m2-venda-RS2300000-id-2526705906/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-condominio-paradiso-ecologico-bairros-uberlandia-com-garagem-211m2-venda-RS970000-id-2537274484/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-jardim-holanda-bairros-uberlandia-com-garagem-150m2-venda-RS420000-id-2526706100/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aclimacao-bairros-uberlandia-com-garagem-217m2-venda-RS1250000-id-2526706023/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aclimacao-bairros-uberlandia-252m2-venda-RS1460000-id-2526705921/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aclimacao-bairros-uberlandia-com-garagem-339m2-venda-RS1550000-id-2526703066/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-taiaman-bairros-uberlandia-com-garagem-48m2-venda-RS170000-id-2526705427/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-minas-gerais-bairros-uberlandia-com-garagem-90m2-venda-RS185000-id-2537274288/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-do-sol-bairros-uberlandia-com-garagem-380m2-venda-RS1450000-id-2537273608/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-jardim-europa-bairros-uberlandia-com-garagem-80m2-venda-RS205000-id-2526705042/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-alto-umuarama-bairros-uberlandia-com-garagem-95m2-venda-RS345000-id-2526705893/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-alto-umuarama-bairros-uberlandia-com-garagem-95m2-venda-RS345000-id-2537271362/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-jardim-holanda-bairros-uberlandia-com-garagem-74m2-venda-RS155000-id-2537271357/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-alto-umuarama-bairros-uberlandia-com-garagem-95m2-venda-RS360000-id-2526703067/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-new-golden-ville-bairros-uberlandia-com-garagem-49m2-venda-RS160000-id-2537273790/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-santa-monica-bairros-uberlandia-360m2-venda-RS500000-id-2528585046/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-pacaembu-bairros-uberlandia-com-garagem-165m2-venda-RS320000-id-2528587272/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-jardim-das-palmeiras-bairros-uberlandia-com-garagem-212m2-venda-RS370000-id-2528584235/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-lidice-bairros-uberlandia-com-garagem-250m2-venda-RS1000000-id-2528587543/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-umuarama-bairros-uberlandia-com-garagem-90m2-venda-RS350000-id-2528586888/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-centro-bairros-uberlandia-com-garagem-200m2-venda-RS500000-id-2528584594/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-saraiva-bairros-uberlandia-com-garagem-276m2-venda-RS480000-id-2528585525/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-jardim-holanda-bairros-uberlandia-149m2-venda-RS550000-id-2528584999/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-nova-alvorada-bairros-uberlandia-com-garagem-82m2-venda-RS335000-id-2528584260/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-panorama-bairros-uberlandia-com-garagem-50m2-venda-RS138900-id-2528583940/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-planalto-bairros-uberlandia-com-garagem-320m2-venda-RS700000-id-2528584916/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-santa-monica-bairros-uberlandia-200m2-venda-RS410000-id-2529219402/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-jardim-sul-bairros-uberlandia-com-garagem-341m2-venda-RS2690000-id-2527475468/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-jardim-brasilia-bairros-uberlandia-com-garagem-210m2-venda-RS450000-id-2528585646/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aclimacao-bairros-uberlandia-com-garagem-252m2-venda-RS1550000-id-2528585677/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-daniel-fonseca-bairros-uberlandia-com-garagem-223m2-venda-RS360000-id-2528583367/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-itapema-sul-bairros-uberlandia-com-garagem-146m2-venda-RS400000-id-2528586120/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-jardim-california-bairros-uberlandia-95m2-venda-RS305000-id-2528587990/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-da-colina-bairros-uberlandia-com-garagem-242m2-venda-RS1980000-id-2528586366/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-da-colina-bairros-uberlandia-255m2-venda-RS1650000-id-2528585680/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-morada-da-colina-bairros-uberlandia-890m2-venda-RS4500000-id-2528583301/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-presidente-roosevelt-bairros-uberlandia-com-garagem-331m2-venda-RS800000-id-2528582821/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-santa-monica-bairros-uberlandia-70m2-venda-RS340000-id-2528584569/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-custodio-pereira-bairros-uberlandia-228m2-venda-RS430000-id-2528586561/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-jardim-europa-bairros-uberlandia-com-garagem-68m2-venda-RS220000-id-2528586077/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-martins-bairros-uberlandia-com-garagem-684m2-venda-RS2000000-id-2528585179/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-jardins-genova-bairros-uberlandia-com-garagem-312m2-venda-RS1850000-id-2528229775/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-jardim-canaa-bairros-uberlandia-com-garagem-129m2-venda-RS315000-id-2528585488/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-da-colina-bairros-uberlandia-com-garagem-450m2-venda-RS2000000-id-2528586456/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-nossa-senhora-aparecida-bairros-uberlandia-com-garagem-450m2-venda-RS1250000-id-2528586206/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-presidente-roosevelt-bairros-uberlandia-com-garagem-224m2-venda-RS350000-id-2528583931/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-minas-gerais-bairros-uberlandia-com-garagem-156m2-venda-RS450000-id-2528583561/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-nossa-senhora-aparecida-bairros-uberlandia-com-garagem-240m2-venda-RS830000-id-2528587509/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-laranjeiras-bairros-uberlandia-com-garagem-192m2-venda-RS380000-id-2528588474/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-jardim-patricia-bairros-uberlandia-com-garagem-200m2-venda-RS280000-id-2528586330/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-da-colina-bairros-uberlandia-com-garagem-535m2-venda-RS2000000-id-2528582962/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-santo-inacio-bairros-uberlandia-com-garagem-180m2-venda-RS350000-id-2528585390/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-cidade-jardim-bairros-uberlandia-com-garagem-180m2-venda-RS420000-id-2528584355/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-nossa-senhora-aparecida-bairros-uberlandia-com-garagem-300m2-venda-RS650000-id-2528584234/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-presidente-roosevelt-bairros-uberlandia-com-garagem-230m2-venda-RS260000-id-2528585998/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-tibery-bairros-uberlandia-com-garagem-100m2-venda-RS360000-id-2528583632/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-jardim-brasilia-bairros-uberlandia-com-garagem-80m2-venda-RS330000-id-2528588180/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-jardim-europa-bairros-uberlandia-com-garagem-67m2-venda-RS205000-id-2528586763/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-cidade-jardim-bairros-uberlandia-com-garagem-274m2-venda-RS600000-id-2528587693/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-jardim-brasilia-bairros-uberlandia-com-garagem-400m2-venda-RS800000-id-2528586052/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-jardim-das-palmeiras-bairros-uberlandia-com-garagem-142m2-venda-RS350000-id-2528585506/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-laranjeiras-bairros-uberlandia-com-garagem-100m2-venda-RS200000-id-2528585388/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-santa-rosa-bairros-uberlandia-157m2-venda-RS730000-id-2528581894/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-bosque-dos-buritis-bairros-uberlandia-com-garagem-340m2-venda-RS1480000-id-2528583130/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-da-colina-bairros-uberlandia-com-garagem-228m2-venda-RS1300000-id-2528587424/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-jardim-holanda-bairros-uberlandia-65m2-venda-RS220000-id-2528585541/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-jardim-europa-bairros-uberlandia-com-garagem-180m2-venda-RS390000-id-2528585612/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-santa-monica-bairros-uberlandia-com-garagem-212m2-venda-RS650000-id-2528585670/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-jardim-canaa-bairros-uberlandia-com-garagem-170m2-venda-RS300000-id-2528587284/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-jardim-holanda-bairros-uberlandia-com-garagem-105m2-venda-RS350000-id-2528583625/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-santa-monica-bairros-uberlandia-200m2-venda-RS380000-id-2528583754/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-cidade-jardim-bairros-uberlandia-com-garagem-381m2-venda-RS1200000-id-2528583356/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-1-quartos-nossa-senhora-aparecida-bairros-uberlandia-170m2-venda-RS350000-id-2528582953/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-jardim-patricia-bairros-uberlandia-com-garagem-350m2-venda-RS380000-id-2528586038/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-segismundo-pereira-bairros-uberlandia-com-garagem-180m2-venda-RS180000-id-2528582761/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-centro-bairros-uberlandia-com-garagem-200m2-venda-RS682500-id-2528583135/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-nossa-senhora-aparecida-bairros-uberlandia-com-garagem-100m2-venda-RS1300000-id-2528586107/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-nossa-senhora-das-gracas-bairros-uberlandia-com-garagem-220m2-venda-RS250000-id-2528586303/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-jardim-america-ii-bairros-uberlandia-com-garagem-213m2-venda-RS630000-id-2528583744/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-tibery-bairros-uberlandia-com-garagem-84m2-venda-RS400000-id-2528581900/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-presidente-roosevelt-bairros-uberlandia-com-garagem-213m2-venda-RS550000-id-2528586504/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-santa-monica-bairros-uberlandia-com-garagem-70m2-venda-RS360000-id-2528586721/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-6-quartos-saraiva-bairros-uberlandia-com-garagem-319m2-venda-RS1500000-id-2528583294/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-tabajaras-bairros-uberlandia-com-garagem-500m2-venda-RS2000000-id-2528586901/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-laranjeiras-bairros-uberlandia-67m2-venda-RS235000-id-2528585448/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-santa-monica-bairros-uberlandia-com-garagem-140m2-venda-RS550000-id-2528585198/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-osvaldo-rezende-bairros-uberlandia-249m2-venda-RS380000-id-2528582054/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-santa-monica-bairros-uberlandia-com-garagem-245m2-venda-RS800000-id-2528585754/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-santa-monica-bairros-uberlandia-com-garagem-240m2-venda-RS950000-id-2528582831/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-tubalina-bairros-uberlandia-com-garagem-100m2-venda-RS300000-id-2528586408/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-santo-inacio-bairros-uberlandia-com-garagem-182m2-venda-RS330000-id-2528587585/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-brasil-bairros-uberlandia-com-garagem-360m2-venda-RS480000-id-2528587235/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-centro-bairros-uberlandia-com-garagem-156m2-venda-RS500000-id-2528581910/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-nova-uberlandia-bairros-uberlandia-com-garagem-440m2-venda-RS2390000-id-2528586079/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-nossa-senhora-aparecida-bairros-uberlandia-com-garagem-170m2-venda-RS600000-id-2528586215/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-jardim-patricia-bairros-uberlandia-150m2-venda-RS360000-id-2528585057/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-nossa-senhora-das-gracas-bairros-uberlandia-170m2-venda-RS300000-id-2528586620/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-1-quartos-tibery-bairros-uberlandia-100m2-venda-RS400000-id-2528587516/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-martins-bairros-uberlandia-com-garagem-133m2-venda-RS800000-id-2528585892/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-7-quartos-martins-bairros-uberlandia-com-garagem-250m2-venda-RS320000-id-2528586601/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-7-quartos-morada-da-colina-bairros-uberlandia-com-garagem-850m2-venda-RS3000000-id-2528586640/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-nossa-senhora-aparecida-bairros-uberlandia-com-garagem-244m2-venda-RS580000-id-2528587425/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-panorama-bairros-uberlandia-com-garagem-60m2-venda-RS260000-id-2528587504/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-brasil-bairros-uberlandia-com-garagem-220m2-venda-RS800000-id-2528586625/
-;-;-;-;-;-;-;-;-;https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-santa-monica-bairros-uberlandia-com-garagem-180m2-venda-RS420000-id-2528585205/
